HouseholdRole,Age,Sex,Education,MonthlyIncome,IncomeLevel,IndustryCode,HouseholdSES,HouseholdItem,PeriodStay,FamilySES,MeanSES,Ketena
0,26,1,13,,,,,,,,,4
0,20,1,12,,,,,,,,,4
0,19,1,12,,,,,,,,,4
0,20,1,7,,,,,,,,,4
0,8,0,3,,,,,,,,,4
0,1,0,96,,,,,,,,,4
1,39,1,0,3000,High,6,2,2,13,2,2,4
0,39,1,0,,,,,,,,,4
0,13,1,8,,,,,,,,,4
0,10,0,5,,,,,,,,,4
0,5,0,98,,,,,,,,,4
1,61,0,6,700,Medium,99,2,2,7,1,1.666666667,4
0,47,1,5,,,,,,,,,4
0,21,1,14,,,,,,,,,4
0,19,1,14,,,,,,,,,4
0,18,1,14,,,,,,,,,4
0,16,0,12,,,,,,,,,4
1,20,1,7,1500,Medium,98,2,2,3,1,1.666666667,4
0,20,1,13,,,,,,,,,4
0,18,1,8,,,,,,,,,4
1,35,0,10,2000,Medium,7,2,2,3,2,2,4
0,15,1,0,,,,,,,,,4
0,11,1,3,,,,,,,,,4
1,21,0,10,,,99,2,2,3,2,2,4
1,41,0,7,3000,High,7,3,3,3,3,3,4
0,32,1,3,,,,,,,,,4
0,17,0,10,,,,,,,,,4
0,13,0,8,,,,,,,,,4
0,25,1,4,,,,,,,,,4
1,40,0,12,3000,High,8,2,2,3,2,2,4
0,11,1,5,,,,,,,,,4
1,40,0,8,2000,Medium,98,2,2,10,2,2,4
0,28,1,5,,,,,,,,,4
1,22,1,6,1500,Medium,98,2,2,6,2,2,4
1,38,0,8,2000,Medium,8,2,2,5,2,2,4
0,32,1,5,,,,,,,,,4
1,23,1,12,200,Low,98,1,1,3,2,1.333333333,4
1,39,0,14,2000,Medium,98,1,1,3,2,1.333333333,4
1,32,0,9,5000,High,,3,,10,3,3,5
0,25,0,12,,,,,,,,,5
1,28,0,10,3000,High,,3,,7,3,3,5
0,30,0,10,,,,,,,,,5
1,43,1,12,3000,High,,3,,3,3,3,5
0,17,0,14,,,,,,,,,5
0,14,1,10,,,,,,,,,5
1,50,0,12,5000,High,,3,,4,3,3,5
0,43,1,12,,,,,,,,,5
0,10,0,5,,,,,,,,,5
0,8,1,3,,,,,,,,,5
1,20,0,14,,,,,,,,,5
0,20,1,11,,,,,,,,,5
0,2,1,0,,,,,,,,,5
1,39,0,11,1000,Medium,,3,,6,,3,5
0,34,1,12,,,,,,,,,5
1,35,0,14,10000,High,,3,,7,,3,5
0,30,1,14,,,,,,,,,5
0,11,0,5,10000,High,,3,,4,3,3,5
0,9,0,3,,,,,,,,,5
1,39,0,14,,,,,,,,,5
0,30,1,14,,,,,,,,,5
0,1,0,0,10000,High,,3,,6,3,3,5
1,48,0,14,,,,,,,,,5
0,32,1,14,,,,,,,,,5
0,12,1,7,10000,High,,3,,4,3,3,5
0,8,1,4,,,,,,,,,5
0,5,1,0,,,,,,,,,5
1,55,0,12,2000,Medium,,3,,13,3,3,5
0,45,1,13,3000,High,,1,,,,1,5
0,30,0,14,5000,High,,,,,,,5
0,28,0,14,5000,High,,,,,,,5
0,26,1,14,4000,High,,,,,,,5
0,24,1,14,5000,High,,,,,,,5
1,45,0,14,2000,Medium,15,3,3,12,3,3,5
0,42,1,12.5,,,,,,,,,5
0,14,1,8,,,,,,,,,5
0,9,1,4,,,,,,,,,5
1,30,0,0,600,Medium,6,2,2,8,2,2,5
0,25,1,5,,,,,,,,,5
0,2,1,0,,,,,,,,,5
1,23,1,10,600,Medium,,2,2,7,2,2,5
1,21,1,7,1000,Medium,,2,2,6,2,2,5
0,22,0,7,,,,,,,,,5
0,21,0,8,,,,,,,,,5
0,20,0,7,,,,,,,,,5
1,19,1,10,1000,Medium,,2,2,2,2,2,5
0,20,0,7,,,,,,,,,5
1,22,1,4,1000,Medium,,2,2,3,2,2,5
1,24,0,12,1000,Medium,,2,2,4,2,2,5
0,22,0,7,,,,,,,,,5
0,20,0,10,,,,,,,,,5
1,25,0,8,1000,Medium,,2,2,5,2,2,5
0,20,0,7,,,,,,,,,5
0,22,0,8,,,,,,,,,5
1,26,0,10,1000,Medium,7,2,2,4,2,2,5
0,20,1,8,,,,,,,,,5
1,29,1,3,1000,Medium,20,1,1,8,1,1,5
0,23,1,10,,,,,,,,,5
1,32,1,9,,,6,1,1,11,1,1,5
0,17,0,9,,,,,,,,,5
1,28,1,10,500,Low,20,1,1,3,1,1,5
0,3,1,0,,,,,,,,,5
0,12,1,0,,,,,,,,,5
1,35,1,10,600,Medium,20,2,2,1,2,2,5
0,15,1,10,,,,,,,,,5
0,17,1,11,,,,,,,,,5
1,58,0,12,,,,1,1,2,2,1.333333333,5
1,26,1,12,300,Low,20,1,1,1,1,1,5
1,32,1,5,500,Low,20,1,1,11,1,1,5
0,9,0,3,,,,,,,,,5
1,29,1,8,500,Low,9,2,2,8,2,2,5
0,17,0,13,,,99,,,5,3,3,5
1,42,1,12,1000,Medium,,,,,,,5
0,18,0,12,,,,,,,,,5
1,48,0,10,,,,,,,,,5
0,40,1,10,,,,,,,,,5
0,25,0,10,,,,,,,,,5
0,21,1,14,,,,,,,,,5
1,62,0,12,1300,Medium,,1,,,,1,5
0,42,1,8,,,,,,4,3,3,5
0,21,1,14,,,,,,,,,5
0,19,0,14,,,,,,,,,5
0,10,1,4,,,,,,,,,5
0,30,1,6,,,,,,,,,5
1,45,0,14,20000,High,,1,,,4,2.5,5
0,24,1,14,,,,,,,,,5
0,23,1,10,,,,,,,,,5
1,45,0,12,,,,,,,,,5
0,21,1,14,,,,,,,,,5
0,17,1,14,,,,,,,,,5
0,19,0,10,,,,,,,,,5
1,50,0,12.5,5000,High,99,1,,,4,2.5,5
0,40,1,12,,,,,,,,,5
0,8,1,3,,,,,,,,,5
0,38,1,12,,,,,,,,,5
1,56,1,7,1000,Medium,,1,,,3,2,5
0,27,0,14,,,,,,,,,5
0,16,1,11,,,,,,,,,5
0,12,1,4,,,,,,,,,5
1,40,0,14,,,,1,,,4,2.5,5
0,35,1,14,,,,,,,,,5
0,9,0,4,,,,,,,,,5
0,7,1,2,,,,,,,,,5
0,3,1,0,,,,,,,,,5
0,16,1,8,,,,,,,,,5
1,56,0,13,6254,High,98,3,3,4,3,3,5
0,46,1,12,,,,,,,,,5
0,22,0,14,,,,,,,,,5
0,21,1,14,,,,,,,,,5
0,43,0,12,,,,,,,,,5
0,74,1,0,,,,,,,,,5
1,42,0,13,3000,High,98,2,2,1,3,2.333333333,5
1,60,1,14,2000,Medium,98,3,3,12,3,3,5
0,53,0,13,,,,,,,,,5
0,25,0,14,,,,,,,,,5
0,19,0,14,,,,,,,,,5
1,86,0,0,,,,,,,,,5
0,65,1,0,,,,,,,,,5
0,34,1,12,,,,,,,,,5
0,26,1,14,,,,,,,,,5
0,24,1,14,,,,,,,,,5
0,7,0,1,,,,,,,,,5
0,5,0,98,,,,,,,,,5
1,65,1,12.5,3000,High,98,3,3,8,3,3,5
0,28,1,14,,,,,,,,,5
0,40,0,14,,,,,,,,,5
0,8,0,3,,,,,,,,,5
0,4,1,98,,,,,,,,,5
1,56,0,5,10000,High,15,3,3,15,3,3,5
0,48,1,13,,,,,,,,,5
0,21,0,14,,,,,,,,,5
0,17,0,14,,,,,,,,,5
1,63,0,14,,,,,,,,,5
0,,1,,1400,Medium,99,3,3,15,3,3,5
1,,0,,,,,,,,,,5
1,32,1,8,,,,,,,,,5
0,24,1,14,5000,High,98,3,3,3,3,3,5
0,22,1,14,,,,,,,,,5
0,17,0,12,,,,,,,,,5
1,60,0,14,5000,High,98,3,3,15,3,3,5
0,40,1,13,,,,,,,,,5
0,17,0,11,,,,,,,,,5
0,21,0,14,,,,,,,,,5
0,5,0,98,,,,,,,,,5
0,8,0,2,,,,,,,,,5
1,45,0,15,10000,High,15,3,3,15,4,3.333333333,5
0,40,1,14,,,,,,,,,5
0,13,1,8,,,,,,,,,5
0,10,0,4,,,,,,,,,5
1,48,1,9,1500,Medium,99,3,3,11,3,3,5
0,17,0,11,,,,,,,,,5
0,48,1,10,,,,,,,,,5
1,56,0,14,2000,Medium,99,3,3,10,3,3,5
0,50,1,11,,,,,,,,,5
0,27,0,14,,,,,,,,,5
0,5,1,4,,,,,,,,,5
1,50,1,8,2000,Medium,98,3,3,3,4,3.333333333,5
0,31,0,12,,,,,,,,,5
0,29,1,15,,,,,,,,,5
0,27,0,14,,,,,,,,,5
0,75,1,0,,,,,,,,,5
1,43,0,14,30000,High,98,3,3,10,4,3.333333333,5
0,40,1,14,,,,,,,,,5
0,16,0,1,,,,,,,,,5
0,7,0,2,,,,,,,,,5
1,60,0,14,1066,Medium,15,3,3,12,4,3.333333333,5
0,50,1,13,,,,,,,,,5
0,12,0,4,,,,,,,,,5
1,50,0,7,500,Low,98,3,3,10,3,3,5
0,40,1,5,,,,,,,,,5
0,18,0,12,,,,,,,,,5
0,19,1,11,,,,,,,,,5
0,12,0,5,,,,,,,,,5
1,85,0,14,1000,Medium,99,,,10,3,3,5
0,65,1,8,,,,,,,,,5
0,35,1,10,,,,,,,,,5
0,34,0,13,,,,,,,,,5
0,32,0,10,,,,,,,,,5
0,24,0,12.5,,,,,,,,,5
0,24,0,12,,,,,,,,,5
0,16,1,11,,,,,,,,,5
0,1,0,0,,,,,,,,,5
1,35,0,10,1000,Medium,98,,,6,3,3,5
1,40,0,0,1000,Medium,1,,,2,3,3,5
0,36,1,0,,,,,,,,,5
0,21,1,8,,,,,,,,,5
0,27,1,10,,,,,,,,,5
0,15,1,8,,,,,,,,,5
0,8,1,2,,,,,,,,,5
0,12,0,5,,,,,,,,,5
0,1,0,0,,,,,,,,,5
0,21,1,10,,,,,,,,,5
0,13,1,6,,,,,,,,,5
1,45,0,14,,,,,,,,,5
0,40,1,14,,,,,,,,,5
0,25,0,14,,,,,,,,,5
0,19,1,14,,,,,,,,,5
1,45,0,14,4000,High,98,,,8,3,3,5
0,38,1,13,,,,,,,,,5
0,13,1,7,,,,,,,,,5
1,50,1,7,,,,,,,,,5
0,18,1,0,,,,,,,,,5
0,30,0,13,,,,,,,,,5
1,60,0,14,5000,High,98,,,6,3,3,5
0,51,1,12.5,,,,,,,,,5
0,16,0,11,,,,,,,,,5
0,14,1,8,,,,,,,,,5
0,68,1,2,800,Medium,,1,,15,1,1,5
1,58,0,3,,,,,,,,,5
0,45,1,2,,,,,,,,,5
0,25,1,3,,,,,,,,,5
0,21,1,4,,,,,,,,,5
0,20,1,3,,,,,,,,,5
0,10,1,0,,,,,,,,,5
0,18,1,10,,,,,,,,,5
1,47,0,0,1000,Medium,,1,,20,1,1,5
0,18,0,3,,,,,,,,,5
0,19,0,0,,,,,,,,,5
1,25,0,5,1000,Medium,,1,,1,1,1,5
1,44,0,12,4000,High,,1,,2,4,2.5,5
0,44,1,12,,,,,,,,,5
0,18,1,12,,,,,,,,,5
0,15,1,10,,,,,,,,,5
0,13,0,8,,,,,,,,,5
0,7,0,2,,,,,,,,,5
0,1,1,0,,,,,,,,,5
0,48,1,6,,,,,,,,,5
1,25,0,5,800,Medium,,1,,1,1,1,5
0,23,0,0,,,,,,,,,5
1,37,0,14,10000,High,,1,,8,3,2,5
0,32,1,12,,,,,,,,,5
0,6,1,1,,,,,,,,,5
1,4,1,98,,,,,,,,,5
0,36,1,12,5000,High,,4,,10,4,4,5
0,13,0,7,,,,,,,,,5
0,10,1,5,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,57,0,13,,,,,,,,,5
0,54,1,13,,,,,,,,,5
0,20,1,14,5000,High,,1,,7,4,2.5,5
0,18,0,14,,,,,,,,,5
1,50,0,13,3000,High,15,3,3,13,3,3,5
0,45,1,12,,,,,,,,,5
0,12,1,7,,,,,,,,,5
0,4,1,98,,,,,,,,,5
1,55,1,97,3000,High,15,3,3,12,3,3,5
0,30,0,14,,,,,,,,,5
1,70,0,5,2000,Medium,15,3,3,9,3,3,5
0,60,1,6,,,,,,,,,5
0,30,1,12,,,,,,,,,5
0,25,0,12,,,,,,,,,5
1,70,1,0,4500,High,99,3,3,9,3,3,5
1,70,1,0,2000,Medium,99,3,3,4,3,3,5
0,34,1,0,,,,,,,,,5
1,40,0,14,10000,High,7,3,3,4,4,3.333333333,5
0,30,1,14,,,,,,,,,5
0,4,1,98,,,,,,,,,5
0,30,0,0,,,,,,,,,5
1,56,0,14,10000,High,15,3,3,11,4,3.333333333,5
0,49,1,13,,,,,,,,,5
0,24,1,14,,,,,,,,,5
0,22,1,4,,,,,,,,,5
0,18,0,12,,,,,,,,,5
0,20,1,1,,,,,,,,,5
1,56,0,12.5,10000,High,98,3,3,16,4,3.333333333,5
0,37,1,12.5,,,,,,,,,5
0,12,0,7,,,,,,,,,5
0,11,0,6,,,,,,,,,5
0,5,1,98,,,,,,,,,5
1,40,0,10,1000,Medium,7,3,3,14,4,3.333333333,5
0,30,1,8,,,,,,,,,5
0,7,0,1,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,39,0,12,10000,High,7,3,3,6,3,3,5
0,34,1,14,,,,,,,,,5
0,13,1,8,,,,,,,,,5
0,7,0,1,,,,,,,,,5
0,3,0,98,,,,,,,,,5
1,56,0,15,20000,High,7,3,3,17,3,3,5
0,40,1,12.5,,,,,,,,,5
0,22,0,9,,,,,,,,,5
0,18,0,12,,,,,,,,,5
0,16,0,9,,,,,,,,,5
0,10,0,4,,,,,,,,,5
0,5,1,98,,,,,,,,,5
0,12,1,2,,,,,,,,,5
0,65,0,9,,,,,,,,,5
1,55,0,14,5000,High,7,3,3,11,4,3.333333333,5
0,43,1,12.5,,,,,,,,,5
0,20,1,1,,,,,,,,,5
0,17,1,12,,,,,,,,,5
0,15,0,9,,,,,,,,,5
0,13,1,8,,,,,,,,,5
0,25,0,13,,,,,,,,,5
0,24,1,13,,,,,,,,,5
0,24,1,13,,,,,,,,,5
0,20,1,14,,,,,,,,,5
0,21,0,3,,,,,,,,,5
0,15,1,8,,,,,,,,,5
0,24,0,10,,,,,,,,,5
1,40,0,13,10000,High,15,3,3,99,3,3,5
0,35,1,14,,,,,,,,,5
0,10,0,4,,,,,,,,,5
0,8,0,2,,,,,,,,,5
0,1,0,0,,,,,,,,,5
0,25,1,13,,,,,,,,,5
0,29,0,13,,,,,,,,,5
1,39,0,15,10000,High,98,3,3,2,3,3,5
0,30,1,13,,,,,,,,,5
0,8,0,3,,,,,,,,,5
0,4,1,98,,,,,,,,,5
0,1,0,0,,,,,,,,,5
0,33,0,10,,,,,,,,,5
0,20,0,2,,,,,,,,,5
1,50,0,14,4000,High,15,3,3,14,3,3,5
0,45,1,14,,,,,,,,,5
0,7,0,2,,,,,,,,,5
0,14,1,6,,,,,,,,,5
1,48,1,6,350,Low,99,3,3,11,3,3,5
0,24,0,14,,,,,,,,,5
1,31,0,9,2500,High,98,3,3,10,3,3,5
0,25,1,10,,,,,,,,,5
0,2,0,0,,,,,,,,,5
1,39,0,12,5000,High,98,3,3,7,3,3,5
0,28,1,12,,,,,,,,,5
0,3,1,98,,,,,,,,,5
0,1,0,0,,,,,,,,,5
1,67,0,14,4200,High,99,3,3,7,3,3,5
0,65,1,15,,,,,,,,,5
0,30,1,15,,,,,,,,,5
0,28,0,5,,,,,,,,,5
0,26,1,14,,,,,,,,,5
0,17,1,10,,,,,,,,,5
1,62,1,12,5000,High,99,3,3,9,4,3.333333333,5
0,32,1,10,,,,,,,,,5
0,34,1,12,,,,,,,,,5
0,6,1,98,,,,,,,,,5
1,47,0,14,10000,High,15,3,3,10,4,3.333333333,5
0,46,1,14,,,,,,,,,5
0,17,1,12,,,,,,,,,5
0,25,0,14,,,,,,,,,5
1,50,0,11,3000,High,98,3,3,10,3,3,5
0,40,1,11,,,,,,,,,5
0,19,0,12,,,,,,,,,5
0,8,0,2,,,,,,,,,5
0,11,1,13,,,,,,,,,5
1,36,0,12,3000,High,98,3,3,2,3,3,5
0,25,1,10,,,,,,,,,5
0,4,0,1,,,,,,,,,5
0,3,0,0,,,,,,,,,5
0,1,0,0,,,,,,,,,5
1,30,0,0,1500,Medium,98,3,3,15,3,3,5
0,27,1,9,,,,,,,,,5
0,2,1,0,,,,,,,,,5
1,45,0,14,600,Medium,98,3,3,14,4,3.333333333,5
0,39,1,14,,,,,,,,,5
0,15,0,9,,,,,,,,,5
0,1,1,0,,,,,,,,,5
0,18,1,13,,,,,,,,,5
1,30,0,0,800,Medium,98,1,1,12,1,1,5
0,28,1,7,,,,,,,,,5
0,7,0,1,,,,,,,,,5
1,70,0,12,1000,Medium,99,3,3,5,3,3,5
0,50,1,14,,,,,,,,,5
1,60,0,13,1500,Medium,98,3,3,1,3,3,5
0,57,1,14,,,,,,,,,5
0,36,1,14,,,,,,,,,5
0,33,0,14,,,,,,,,,5
0,28,0,14,,,,,,,,,5
0,23,0,14,,,,,,,,,5
0,4,1,98,,,,,,,,,5
1,25,1,9,1500,Medium,98,,3,7,3,3,5
1,25,0,5,1500,Medium,98,,1,,,1,5
1,47,0,4,6000,High,98,3,3,15,4,3.333333333,5
0,35,1,8,,,,,,,,,5
0,20,0,14,,,,,,,,,5
0,12,0,12,,,,,,,,,5
0,13,0,7,,,,,,,,,5
0,8,1,2,,,,,,,,,5
0,4,0,98,,,,,,,,,5
1,57,0,0,,,,1,1,19,1,1,5
0,50,1,0,,,,,,,,,5
0,27,0,6,,,,,,,,,5
0,22,1,10,,,,,,,,,5
0,19,1,10,,,,,,,,,5
0,11,0,6,,,,,,,,,5
1,59,0,14,4000,High,15,3,3,13,3,3,5
0,38,1,13,2300,High,15,,,,,,5
0,6,0,1,,,,,,,,,5
0,28,1,13,,,,,,,,,5
1,80,0,12,3000,High,99,4,4,10,4,4,5
0,65,1,0,,,,,,,,,5
0,33,1,12,2500,High,98,4,4,,,4,5
0,22,0,10,2500,High,8,4,4,,,4,5
0,10,0,4,,,,,,,,,5
1,62,0,14,,,15,4,4,2,4,4,5
0,70,1,13,,,,,,,,,5
0,25,0,12,,,,,,,,,5
1,38,0,15,2000,Medium,98,4,4,15,4,4,5
0,35,0,14,,,,,,,,,5
0,3,1,98,,,,,,,,,5
0,1,0,0,,,,,,,,,5
1,56,0,14,6000,High,15,4,4,11,4,4,5
0,44,1,13,3000,High,,,,,,,5
0,11,1,5,,,,,,,,,5
1,50,0,8,20000,High,7,4,4,8,4,4,5
0,35,1,8,,,,,,,,,5
0,21,1,14,,,,,,,,,5
0,18,1,11,,,,,,,,,5
0,24,1,13,2000,Medium,98,,,,,,5
0,16,0,10,,,,,,,,,5
0,11,0,6,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,48,0,12,1000,Medium,99,3,3,15,3,3,5
0,28,0,14,5000,High,98,,,,,,5
0,18,0,14,,,,,,,,,5
1,56,0,13,3500,High,98,3,3,13,3,3,5
0,40,1,12,,,,,,,,,5
0,14,0,4,,,,,,,,,5
1,48,0,14,7000,High,15,3,3,15,3,3,5
0,46,0,12,,,,,,,,,5
0,10,1,5,,,,,,,,,5
1,65,1,0,1000,Medium,99,3,3,15,3,3,5
0,12,1,6,,,,,,,,,5
0,19,1,10,,,,,,,,,5
0,35,0,12,,,,,,,,,5
1,32,0,12,1000,Medium,98,3,3,5,3,3,5
0,25,1,8,,,,,,,,,5
1,49,0,13,8000,High,98,3,3,2,3,3,5
0,45,1,13,,,,,,,,,5
0,24,1,14,,,,,,,,,5
0,20,1,14,,,,,,,,,5
0,16,0,11,,,,,,,,,5
0,30,1,10,,,,,,,,,5
1,54,0,15,4000,High,99,3,3,15,3,3,5
0,57,1,12,,,,,,,,,5
0,20,1,14,,,,,,,,,5
0,12,1,11,,,,,,,,,5
1,38,1,12,1000,Medium,98,3,3,5,3,3,5
0,33,1,12,,,,,,,,,5
0,5,1,98,,,,,,,,,5
0,2,1,0,,,,,,,,,5
1,70,1,0,1000,Medium,98,3,3,10,3,3,5
0,40,0,10,,,,,,,,,5
0,8,1,3,,,,,,,,,5
1,43,0,14,10000,High,98,3,3,11,3,3,5
0,39,1,0,,,,,,,,,5
0,15,0,10,,,,,,,,,5
0,11,1,7,,,,,,,,,5
0,36,0,13,,,,,,,,,5
1,30,0,10,1000,Medium,99,3,3,1,3,3,5
1,54,0,12,1000,Medium,98,3,1,3,3,2.333333333,5
0,35,1,10,,,,,,,,,5
0,19,0,14,,,,,,,,,5
0,21,1,14,,,,,,,,,5
0,15,0,9,,,,,,,,,5
1,36,0,15,15000,High,98,3,3,4,3,3,5
0,29,1,14,,,,,,,,,5
0,6,1,1,,,,,,,,,5
0,4,0,98,,,,,,,,,5
0,27,1,14,,,,,,,,,5
1,40,0,12.5,10000,High,98,3,3,1,3,3,5
0,30,1,12,,,,,,,,,5
0,4,0,98,,,,,,,,,5
0,1,1,0,,,,,,,,,5
1,38,0,13,4000,High,98,3,3,1,3,3,5
0,24,1,10,,,,,,,,,5
0,1,1,0,,,,,,,,,5
1,30,0,0,800,Medium,14.1,3,3,16,1,2.333333333,5
0,15,1,8,,,,,,,,,5
0,13,1,2,,,,,,,,,5
0,10,0,4,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,70,0,12,700,Medium,99,3,3,5,3,3,5
0,50,1,8,,,,,,,,,5
0,16,1,12,,,,,,,,,5
1,35,0,12,2000,Medium,98,3,3,3,3,3,5
0,22,1,10,,,,,,,,,5
1,31,0,14,4000,High,98,3,3,1,3,3,5
0,27,1,14,,,,,,,,,5
0,1,1,0,,,,,,,,,5
1,48,1,8,3000,High,15,4,4,2,3,3.666666667,5
0,27,1,14,,,,,,,,,5
0,20,0,10,,,,,,,,,5
0,17,0,11,,,,,,,,,5
0,15,1,9,,,,,,,,,5
0,27,0,10,,,,,,,,,5
0,25,0,14,,,,,,,,,5
0,20,1,8,,,,,,,,,5
0,7,1,1,,,,,,,,,5
1,63,0,14,1000,Medium,99,4,4,12,3,3.666666667,5
0,48,1,13,,,,,,,,,5
0,32,0,14,1000,Medium,98,,,,,,5
0,27,1,14,2500,High,98,,,,,,5
0,24,1,14,2000,Medium,98,,,,,,5
0,18,1,,,,,,,,,,5
1,52,0,,10000,High,15,4,4,2,3,3.666666667,5
0,48,1,14,,,,,,,,,5
0,15,0,10,,,,,,,,,5
0,16,1,2,,,,,,,,,5
1,52,0,14,,,98,4,4,15,4,4,5
0,40,1,12,,,,,,,,,5
0,14,0,9,,,,,,,,,5
0,12,0,6,,,,,,,,,5
0,9,0,4,,,,,,,,,5
0,3,1,0,,,,,,,,,5
0,25,0,14,,,,,,,,,5
1,47,1,13,1000,Medium,98,4,4,10,4,4,5
0,35,1,14,,,,,,,,,5
1,60,0,12,1400,Medium,99,3,3,,3,3,5
0,50,1,7,,,,,,,,,5
0,27,1,14,,,,,,,,,5
0,23,1,14,,,,,,,,,5
0,18,1,12,,,,,,,,,5
0,18,1,12,,,,,,,,,5
1,40,1,14,5000,High,99,4,4,6,3,3.666666667,5
0,35,1,13,,,,,,,,,5
0,10,0,5,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,42,1,12,7000,High,99,3,3,,3,3,5
0,30,1,0,,,,,,,,,5
1,45,0,14,10000,High,99,4,4,,3,3.666666667,5
0,38,1,14,4000,High,99,,,,,,5
0,8,0,3,,,,,,,,,5
0,6,1,1,,,,,,,,,5
0,3,0,98,,,,,,,,,5
0,20,1,8,,,,,,,,,5
1,37,0,7,1000,Medium,99,3,3,5,3,3,5
0,29,1,2,,,,,,,,,5
0,9,0,2,,,,,,,,,5
0,6,1,98,,,,,,,,,5
0,3,0,98,,,,,,,,,5
0,11,1,0,,,,,,,,,5
1,45,1,13,10000,High,98,4,4,7,4,4,5
0,26,1,15,,,,,,,,,5
1,48,1,10,,,98,4,4,2,3,3.666666667,5
0,24,1,14,,,,,,,,,5
0,20,1,,,,,,,,,,5
0,18,0,12,,,,,,,,,5
1,28,0,14,6000,High,15,4,4,10,3,3.666666667,5
0,27,1,14,3500,High,15,4,4,,,4,5
0,2,0,0,,,,,,,,,5
1,29,0,10,3000,High,98,4,4,99,3,3.666666667,5
1,68,0,14,,,99,4,4,13,3,3.666666667,5
0,52,1,12,,,,,,,,,5
0,28,0,14,,,,,,,,,5
0,28,1,13,,,,,,,,,5
1,54,0,11,4000,High,99,4,4,15,4,4,5
0,40,1,8,,,,,,,,,5
0,22,1,14,,,,,,,,,5
0,16,1,11,,,,,,,,,5
0,15,0,7,,,,,,,,,5
0,14,0,8,,,,,,,,,5
0,10,1,5,,,,,,,,,5
0,6,1,12,,,,,,,,,5
0,2,0,0,,,,,,,,,5
1,70,1,0,3000,High,99,1,1,20,2,1.333333333,5
1,92,0,13,1000,Medium,99,4,4,3,4,4,5
0,86,1,0,,,,,,,,,5
0,50,1,14,,,,,,,,,5
0,46,1,14,,,,,,,,,5
0,24,0,14,,,,,,,,,5
0,23,1,14,,,,,,,,,5
0,23,1,14,,,,,,,,,5
0,20,1,14,,,,,,,,,5
0,13,0,7,,,,,,,,,5
1,48,1,0,,,98,1,1,3,1,1,5
0,23,1,3,,,,,,,,,5
0,16,0,9,,,,,,,,,5
0,12,1,6,,,,,,,,,5
1,48,0,13,5000,High,98,3,3,10,3,3,5
0,34,1,14,,,,,,,,,5
0,12,1,7,,,,,,,,,5
0,9,0,4,,,,,,,,,5
1,40,0,13,5000,High,15,3,3,7,3,3,5
0,35,1,0,,,,,,,,,5
0,7,0,3,,,,,,,,,5
0,15,0,4,,,,,,,,,5
0,3,1,0,,,,,,,,,5
1,54,0,15,7000,High,98,3,3,,3,3,5
0,50,1,13,,,,,,,,,5
0,23,1,14,,,,,,,,,5
0,18,1,14,,,,,,,,,5
1,58,0,14,5000,High,98,3,3,10,3,3,5
0,46,1,13,,,,,,,,,5
0,10,0,5,,,,,,,,,5
0,8,0,3,,,,,,,,,5
1,28,0,4,500,Low,98,2,2,10,2,2,5
0,10,0,4,,,,,,,,,5
1,53,0,15,10000,High,15,3,3,15,3,3,5
0,50,1,14,,,,,,,,,5
0,27,0,14,,,,,,,,,5
0,20,1,14,,,,,,,,,5
0,16,1,,,,,,,,,,5
1,65,1,0,,,,,,,,,5
1,54,0,14,7000,High,98,3,3,15,3,3,5
0,43,1,12,,,,,,,,,5
0,22,1,14,,,,,,,,,5
0,27,1,12.5,,,,,,,,,5
1,82,1,0,3000,High,99,3,3,15,3,3,5
0,30,1,12,,,,,,,,,5
1,38,1,0,,,98,3,3,10,1,2.333333333,5
0,23,0,0,,,,,,,,,5
0,20,1,4,,,,,,,,,5
0,9,0,6,,,,,,,,,5
0,22,1,2,,,,,,,,,5
0,1,0,0,,,,,,,,,5
1,55,0,14,3000,High,15,3,3,15,4,3.333333333,5
0,46,1,14,,,,,,,,,5
0,27,0,14,,,,,,,,,5
0,30,0,15,,,,,,,,,5
1,40,0,8,,,98,2,2,20,2,2,5
0,35,0,6,,,,,,,,,5
0,15,1,9,,,,,,,,,5
0,13,0,8,,,,,,,,,5
0,9,0,3,,,,,,,,,5
0,6,0,98,,,,,,,,,5
1,68,0,14,,,,,,,,,5
0,22,0,10,,,99,2,2,17,2,2,5
0,19,0,13,,,,,,,,,5
0,17,1,6,,,,,,,,,5
1,32,0,13,,,98,3,3,4,3,3,5
0,27,1,8,,,,,,,,,5
0,17,0,8,,,,,,,,,5
0,22,1,8,,,,,,,,,5
0,2,1,0,,,,,,,,,5
1,36,0,15,5000,High,98,3,3,1,3,3,5
0,32,1,13,,,,,,,,,5
1,19,0,13,3000,High,98,3,3,1,3,3,5
0,30,1,10,,,,,,,,,5
0,6,0,0,,,,,,,,,5
0,2,0,98,,,,,,,,,5
1,55,0,14,10000,High,98,3,3,6,4,3.333333333,5
0,43,1,14,,,,,,,,,5
0,23,1,14,,,,,,,,,5
0,17,0,11,,,,,,,,,5
0,25,0,9,,,,,,,,,5
1,30,1,15,5000,High,98,3,3,10,4,3.333333333,5
